,Title,Description,Date Created,Origin,Author,Recipient,Start,start_lat,start_long,Year,Month,Day,Month Name,Season,Color
280,"1897 January 6, Saranac Lake, to Dearest Carrie",,1897-01-06,Saranac Lake (N.Y.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Caroline E. (Caroline Elizabeth), 1840-1944","{'lat': 44.32944444, 'long': -74.1311111111111}",44.32944444,-74.1311111111111,1897,1,6,January,Winter,lightskyblue
281,"1897 January 7, Saranac Lake, to Dearest Mother",,1897-01-07,Saranac Lake (N.Y.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 44.32944444, 'long': -74.1311111111111}",44.32944444,-74.1311111111111,1897,1,7,January,Winter,lightskyblue
282,"1897 January 10, Saranac Lake, to Dearest Mother",,1897-01-10,Saranac Lake (N.Y.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 44.32944444, 'long': -74.1311111111111}",44.32944444,-74.1311111111111,1897,1,10,January,Winter,lightskyblue
283,"1897 January 11, Saranac, to Dear sister Clem",,1897-01-11,Saranac Lake (N.Y.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Clementine, 1835-1903","{'lat': 44.32944444, 'long': -74.1311111111111}",44.32944444,-74.1311111111111,1897,1,11,January,Winter,lightskyblue
284,"1897 January 14, Saranac Lake, to Dearest Mother","Mentions the naming of Alfreda Cope Lewis, daughter of Caroline Mary Cope and William Draper Lewis, after Alfred, whose health continues to worsen.",1897-01-14,Saranac Lake (N.Y.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 44.32944444, 'long': -74.1311111111111}",44.32944444,-74.1311111111111,1897,1,14,January,Winter,lightskyblue
285,"1897 January 14, Saranac Lake, to Dear Aunt Sue","Stationery has embossed blue deer's head and says ""Adirondack Mountains.""",1897-01-14,Saranac Lake (N.Y.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937",,"{'lat': 44.32944444, 'long': -74.1311111111111}",44.32944444,-74.1311111111111,1897,1,14,January,Winter,lightskyblue
286,"1897 January 14, Saranac Lake, to Dearest Mother","Describes the death of Alfred Cope, Jr.; stationery has embossed blue deer's head and says ""Adirondack Mountains.""",1897-01-14,Saranac Lake (N.Y.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 44.32944444, 'long': -74.1311111111111}",44.32944444,-74.1311111111111,1897,1,14,January,Winter,lightskyblue
287,"1897 July 9, Minnewaska New York, to Dear Sisters",,1897-07-09,Ulster County (N.Y.),"Cope, Clementine, 1835-1903","Cope, Caroline E. (Caroline Elizabeth), 1840-1944|Cope, Annette, 1843-1916","{'lat': 41.88805556, 'long': -74.2583333333333}",41.88805556,-74.2583333333333,1897,7,9,July,Summer,yellow
288,"1897 July 25, Bliss Cottage, to Dear Sister",,1897-07-25,Newport (R.I.),"Cope, Caroline E. (Caroline Elizabeth), 1840-1944","Cope, Clementine, 1835-1903","{'lat': 41.49, 'long': -71.3127777777778}",41.49,-71.3127777777778,1897,7,25,July,Summer,yellow
289,"1897 August 4, Minnewaska New York, to Dear AC, York Harbor",,1897-08-04,Ulster County (N.Y.),"Cope, Clementine, 1835-1903","Evans, Anna Cope, 1875-1967","{'lat': 41.88805556, 'long': -74.2583333333333}",41.88805556,-74.2583333333333,1897,8,4,August,Summer,yellow
290,"1897 August 5, Woodbourne, to My dearest Mother",,1897-08-05,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1897,8,5,August,Summer,yellow
291,"1897 August 15, Bliss Cottage, to Dear Sister",,1897-08-15,Newport (R.I.),"Cope, Caroline E. (Caroline Elizabeth), 1840-1944","Cope, Clementine, 1835-1903","{'lat': 41.49, 'long': -71.3127777777778}",41.49,-71.3127777777778,1897,8,15,August,Summer,yellow
292,"1897 August 24, York Harbor, Maine, to Dear Cousin Anna",,1897-08-24,York Harbor (Me.),"Cope, Caroline E. (Caroline Elizabeth), 1840-1944","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 43.13666667, 'long': -70.6455555555556}",43.13666667,-70.6455555555556,1897,8,24,August,Summer,yellow
293,"1897 September 19, Woodbourne, to Dearest Mother",,1897-09-19,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1897,9,19,September,Fall,orange
294,"1897 September 24, Woodbourne, to Dear Father",,1897-09-24,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Francis Reeve, 1821-1909","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1897,9,24,September,Fall,orange
295,"1897 October 17, Woodbourne, to Dearest Mother",,1897-10-17,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1897,10,17,October,Fall,orange
296,"1898 October 17, Sharon Inn, Sharon, Connecticut, to Dear Cousin Anna",,1898-10-17,Sharon (Conn.),"Cope, Caroline E. (Caroline Elizabeth), 1840-1944","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 41.87916667, 'long': -73.4766666666667}",41.87916667,-73.4766666666667,1898,10,17,October,Fall,orange
297,"1898 October 19, Woodbourne, to My own dearest Boy","Talks about the late Alexis Thomas Cope, as well as Francis Reeve Cope Jr.'s twin brother, who died in infancy. The letter then jumps to talking about Elizabeth's 50th birthday.",1898-10-19,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Francis R. (Francis Reeve), 1878-1962","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1898,10,19,October,Fall,orange
298,"1898 October 20, Woodbourne, to My dearest Mother",,1898-10-20,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1898,10,20,October,Fall,orange
299,"1898 October 25, Woodbourne, to My dear Caroline",,1898-10-25,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Caroline E. (Caroline Elizabeth), 1840-1944","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1898,10,25,October,Fall,orange
300,"1898 October 27, Woodbourne, to Dear Father",,1898-10-27,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Francis Reeve, 1821-1909","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1898,10,27,October,Fall,orange
301,"1898 November 6, Woodbourne, to Dearest Mother",,1898-11-06,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1898,11,6,November,Fall,orange
302,"1899 January 26, 121 South 19th St, Philadelphia, to My dear Lillie","Addressed from 121 South 19th Street, Philadelphia (Pa.).",1899-01-26,Philadelphia (Pa.),"Cope, Caroline E. (Caroline Elizabeth), 1840-1944","Garrett, Elizabeth Waln Cope, 1841-1931","{'lat': 39.95222222, 'long': -75.1636111111111}",39.95222222,-75.1636111111111,1899,1,26,January,Winter,lightskyblue
303,"1899 April 15, Marine Villa, Cape May, NJ, to My dear Cousin",,1899-04-15,Cape May (N.J.),"Cope, Caroline E. (Caroline Elizabeth), 1840-1944",,"{'lat': 38.935, 'long': -74.9058333333333}",38.935,-74.9058333333333,1899,4,15,April,Spring,green
304,"1899 July 16, Woodbourne, to Dearest Rachel",,1899-07-16,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Evans, Rachel Reeve Cope, 1850-1939","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1899,7,16,July,Summer,yellow
305,"1899 July 23, Dundale, to My beloved Mrs. Evans",,1899-07-23,Villanova (Pa.),"Cope, Evelyn Flower Morris, 1877-1947","Evans, Rachel Reeve Cope, 1850-1939","{'lat': 40.03722222, 'long': -75.3488888888889}",40.03722222,-75.3488888888889,1899,7,23,July,Summer,yellow
306,"1899 August 26, Minnewaska N.Y., to dear Sis, Asquam N.H.",,1899-09-26,Ulster County (N.Y.),"Cope, Clementine, 1835-1903",,"{'lat': 41.88805556, 'long': -74.2583333333333}",41.88805556,-74.2583333333333,1899,9,26,September,Fall,orange
307,"1899 October 22, Woodbourne, to Dearest sister Clem",,1899-10-22,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Clementine, 1835-1903","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1899,10,22,October,Fall,orange
308,"1899 October 26, Dansville N.Y., to Dear Cousin F",,1899-10-26,Dansville (N.Y.),"Cope, Clementine, 1835-1903",,"{'lat': 42.56083333, 'long': -77.6961111111111}",42.56083333,-77.6961111111111,1899,10,26,October,Fall,orange
309,"1899 October 28, Fellsworth, to My dear Lillie",,1899-10-28,"Overbrook (Philadelphia, Pa.)","Cope, Caroline E. (Caroline Elizabeth), 1840-1944","Garrett, Elizabeth Waln Cope, 1841-1931","{'lat': 39.98916667, 'long': -75.2430555555556}",39.98916667,-75.2430555555556,1899,10,28,October,Fall,orange
310,"1900 February 14, 121 S 19th St, to Dearest Chelly",,1900-02-13,Philadelphia (Pa.),"Cope, Clementine, 1835-1903","Evans, Rachel Reeve Cope, 1850-1939","{'lat': 39.95222222, 'long': -75.1636111111111}",39.95222222,-75.1636111111111,1900,2,13,February,Winter,lightskyblue
311,"1900 April, Awbury, to My dear Clemmy",,1900-04-01,"Awbury (Philadelphia, Pa.)","Cope, Elizabeth Waln Stokes, 1823-1902","Cope, Clementine, 1835-1903","{'lat': 40.05055556, 'long': -75.1666666666667}",40.05055556,-75.1666666666667,1900,4,1,April,Spring,green
312,"1900 April 6, Awbury, to My dear Netty",Note in someone else's handwriting says she could not make this journey,1900-04-06,"Awbury (Philadelphia, Pa.)","Cope, Elizabeth Waln Stokes, 1823-1902","Cope, Annette, 1843-1916","{'lat': 40.05055556, 'long': -75.1666666666667}",40.05055556,-75.1666666666667,1900,4,6,April,Spring,green
313,"1900 July 8, Bay Voyage Hotel Jamestown, Conanicut, Rhode Island, to My dear Clementine, Minnewaska, New York",,1900-07-08,Conanicut Island (R.I.),"Cope, Elizabeth Waln Stokes, 1823-1902","Cope, Clementine, 1835-1903","{'lat': 41.5375, 'long': -71.3758333333333}",41.5375,-71.3758333333333,1900,7,8,July,Summer,yellow
314,"1900 July 29, Woodbourne, to Dearest Rachel",,1900-07-29,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Evans, Rachel Reeve Cope, 1850-1939","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1900,7,29,July,Summer,yellow
315,"1900 September 10, to My dear Caroline & Annette",A page seems to be missing.,1900-09-10,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Caroline E. (Caroline Elizabeth), 1840-1944|Cope, Annette, 1843-1916","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1900,9,10,September,Fall,orange
317,"1900 December 16, Hobkirk Inn Camden S.C., to My dear Cousin",,1900-12-16,Camden (S.C.),"Cope, Clementine, 1835-1903",,"{'lat': 34.24638889, 'long': -80.6069444444444}",34.24638889,-80.6069444444444,1900,12,16,December,Winter,lightskyblue
318,"1901 January 5, Awbury, to My dear Annette",,1901-01-05,"Awbury (Philadelphia, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Annette, 1843-1916","{'lat': 40.05055556, 'long': -75.1666666666667}",40.05055556,-75.1666666666667,1901,1,5,January,Winter,lightskyblue
319,"1901 February 20, Awbury, to My dear cousins",,1901-02-20,"Awbury (Philadelphia, Pa.)","Cope, Elizabeth Waln Stokes, 1823-1902","Cope, Annette, 1843-1916|Cope, Caroline E. (Caroline Elizabeth), 1840-1944|Cope, Clementine, 1835-1903","{'lat': 40.05055556, 'long': -75.1666666666667}",40.05055556,-75.1666666666667,1901,2,20,February,Winter,lightskyblue
320,"1901 March 1, Boston, to My dearest Chellie",,1901-03-01,Boston (Mass.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Evans, Rachel Reeve Cope, 1850-1939","{'lat': 42.35833333, 'long': -71.0597222222222}",42.35833333,-71.0597222222222,1901,3,1,March,Spring,green
322,"1902 February 16, ""The Brunswick,"" to Dearest Mother",,1902-02-16,Boston (Mass.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 42.35833333, 'long': -71.0597222222222}",42.35833333,-71.0597222222222,1902,2,16,February,Winter,lightskyblue
323,"1902 February 18, Boston, to Dearest Mother",,1902-02-18,Boston (Mass.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 42.35833333, 'long': -71.0597222222222}",42.35833333,-71.0597222222222,1902,2,18,February,Winter,lightskyblue
324,"1902 February 21, Hotel Bellevue, to Dearest Mother",,1902-02-21,Intervale (N.H.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 44.07416667, 'long': -71.14}",44.07416667,-71.14,1902,2,21,February,Winter,lightskyblue
325,"1902 February 23, Intervale, to Dearest Mother",,1902-02-23,Intervale (N.H.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 44.07416667, 'long': -71.14}",44.07416667,-71.14,1902,2,23,February,Winter,lightskyblue
326,"1902 February 24, Boston, to Dearest Mother","Included with letter are a newspaper clipping and a small booklet about Intervale, New Hampshire.",1902-02-24,Boston (Mass.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 42.35833333, 'long': -71.0597222222222}",42.35833333,-71.0597222222222,1902,2,24,February,Winter,lightskyblue
327,"1902 February 26, Boston, to Dearest Mother",,1902-02-26,Boston (Mass.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 42.35833333, 'long': -71.0597222222222}",42.35833333,-71.0597222222222,1902,2,26,February,Winter,lightskyblue
328,"1902 February 28, Boston, to Dearest Mother","Stationery bears seal of The Brunswick, Copley Square, Boston, with the name of Herbert H. Barnes, Manager, underneath.",1902-02-28,Boston (Mass.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 42.35833333, 'long': -71.0597222222222}",42.35833333,-71.0597222222222,1902,2,28,February,Winter,lightskyblue
329,"1902 March 2, Boston, to Dearest Mother",,1902-03-02,Boston (Mass.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 42.35833333, 'long': -71.0597222222222}",42.35833333,-71.0597222222222,1902,3,2,March,Spring,green
330,"1902 March 3, Boston, to Dearest Mother",,1902-03-03,Boston (Mass.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 42.35833333, 'long': -71.0597222222222}",42.35833333,-71.0597222222222,1902,3,3,March,Spring,green
331,"1902 March 17, Awbury, to My dear cousins","The back page is a note written by someone else, but unsigned. It matches Henry Cope's handwriting from previous notes.",1902-03-17,"Awbury (Philadelphia, Pa.)","Cope, Elizabeth Waln Stokes, 1823-1902|Cope, Henry, 1850-1924","Cope, Caroline E. (Caroline Elizabeth), 1840-1944|Cope, Annette, 1843-1916","{'lat': 40.05055556, 'long': -75.1666666666667}",40.05055556,-75.1666666666667,1902,3,17,March,Spring,green
332,"1902 September 25, Woodbourne, to Dearest Mother",,1902-09-25,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1902,9,25,September,Fall,orange
333,"1902 October 12, Woodbourne, to Dear Father",,1902-10-12,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Francis Reeve, 1821-1909","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1902,10,12,October,Fall,orange
334,"1902 October 14, Woodbourne, to Dear Father",,1902-10-14,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Francis Reeve, 1821-1909","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1902,10,14,October,Fall,orange
335,"1902 October 22, Woodbourne, to Dearest Mother",,1902-10-22,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1902,10,22,October,Fall,orange
336,"1903 February 17, Cambridge, to Dearest Mother",,1903-02-17,Cambridge (Mass.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 42.375, 'long': -71.1055555555556}",42.375,-71.1055555555556,1903,2,17,February,Winter,lightskyblue
337,"1903 February 19, Cambridge, to Dearest Mother",,1903-02-19,Cambridge (Mass.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 42.375, 'long': -71.1055555555556}",42.375,-71.1055555555556,1903,2,19,February,Winter,lightskyblue
338,"1903 April 12, Cape May, to Dearest Mother",,1903-04-12,Cape May (N.J.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 38.935, 'long': -74.9058333333333}",38.935,-74.9058333333333,1903,4,12,April,Spring,green
339,"1904 February 4, Coalbrookdale, R. S. O. Shropshire. to Lilly",,1904-02-04,Coalbrookdale (England),"Simpson, H.","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","{'lat': 52.63805556, 'long': -2.49166666666667}",52.63805556,-2.49166666666667,1904,2,4,February,Winter,lightskyblue
340,"1907 April 24, Ann Arbor, to My dear Annette",,1904-04-24,Ann Arbor (Mich.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Annette, 1843-1916","{'lat': 42.25305556, 'long': -83.8386111111111}",42.25305556,-83.8386111111111,1904,4,24,April,Spring,green
341,"1904 October 23, Awbury, to Dearest Rachel",,1904-10-23,"Awbury (Philadelphia, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Evans, Rachel Reeve Cope, 1850-1939","{'lat': 40.05055556, 'long': -75.1666666666667}",40.05055556,-75.1666666666667,1904,10,23,October,Fall,orange
342,"1905, Cannes Hotel Bristol, to Dear Tom","<p>Postcard.</p>
",1905,Cannes (France),"Cope, Caroline E. (Caroline Elizabeth), 1840-1944","Cope, Thomas P. (Thomas Pim), 1852-1944","{'lat': 43.55111111, 'long': 7.0125}",43.55111111,7.0125,1905,0,0,0,0,0
343,"1905 July 6, Woodbourne, to Dearest R.",,1905-07-06,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Evans, Rachel Reeve Cope, 1850-1939","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1905,7,6,July,Summer,yellow
344,"1905 August 6th, Woodbourne, to Dearest Rachel",,1905-08-06,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Evans, Rachel Reeve Cope, 1850-1939","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1905,8,6,August,Summer,yellow
345,"1905 August 30, Woodbourne, to Dearest Rachel",,1905-08-30,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Evans, Rachel Reeve Cope, 1850-1939","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1905,8,30,August,Summer,yellow
346,"1905 December 5, Alhambra Hotel, Cimiez-Nice, to Dear Cousin Anna",,1905-12-05,"Cimiez (Nice, France)","Cope, Caroline E. (Caroline Elizabeth), 1840-1944","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 43.72027778, 'long': 7.278611111}",43.72027778,7.278611111,1905,12,5,December,Winter,lightskyblue
347,"1906 February 14, Hotel Suisse, Via Veneto, Rome, to Dear Cousin Anna",,1906-02-14,"Via Veneto (Rome, Italy)","Cope, Caroline E. (Caroline Elizabeth), 1840-1944","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 41.9062786, 'long': 12.4895349}",41.9062786,12.4895349,1906,2,14,February,Winter,lightskyblue
348,"1906 March 18, New Orleans, to My dear Caroline, Rome",,1906-03-18,New Orleans (La.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Caroline E. (Caroline Elizabeth), 1840-1944","{'lat': 29.95444444, 'long': -90.075}",29.95444444,-90.075,1906,3,18,March,Spring,green
349,"1906 April 24, New Orleans, to My dear Sistes, Rome",,1906-04-24,New Orleans (La.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Caroline E. (Caroline Elizabeth), 1840-1944","{'lat': 29.95444444, 'long': -90.075}",29.95444444,-90.075,1906,4,24,April,Spring,green
350,"1906 July 22, Woodbourne, to My dear Caroline",,1906-07-22,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Caroline E. (Caroline Elizabeth), 1840-1944","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1906,7,22,July,Summer,yellow
351,"1906 August 28, Woodbourne, to Dearest Mother",,1906-08-28,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1906,8,28,August,Summer,yellow
352,"1907 January 9, Awbury, to My dear Sisters",,1907-01-09,"Awbury (Philadelphia, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Caroline E. (Caroline Elizabeth), 1840-1944|Cope, Annette, 1843-1916","{'lat': 40.05055556, 'long': -75.1666666666667}",40.05055556,-75.1666666666667,1907,1,9,January,Winter,lightskyblue
353,"1907 February 12, Ann Arbor, to My dear Sisters","Addressed from 110 N. State St., Ann Arbor (Mich.)",1907-02-12,Ann Arbor (Mich.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Caroline E. (Caroline Elizabeth), 1840-1944|Cope, Annette, 1843-1916","{'lat': 42.25305556, 'long': -83.8386111111111}",42.25305556,-83.8386111111111,1907,2,12,February,Winter,lightskyblue
354,"1907 February 25, Ann Arbor, to My dear Sisters",,1907-02-25,Ann Arbor (Mich.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Annette, 1843-1916|Cope, Caroline E. (Caroline Elizabeth), 1840-1944","{'lat': 42.25305556, 'long': -83.8386111111111}",42.25305556,-83.8386111111111,1907,2,25,February,Winter,lightskyblue
355,"1907 March 18, Awbury, to Dearest Antoinette",,1907-03-18,"Awbury (Philadelphia, Pa.)","Cope, Evelyn Flower Morris, 1877-1947",,"{'lat': 40.05055556, 'long': -75.1666666666667}",40.05055556,-75.1666666666667,1907,3,18,March,Spring,green
356,"1907 March 25, Ann Arbor, to My dear Sisters",,1907-03-25,Ann Arbor (Mich.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Annette, 1843-1916|Cope, Caroline E. (Caroline Elizabeth), 1840-1944","{'lat': 42.25305556, 'long': -83.8386111111111}",42.25305556,-83.8386111111111,1907,3,25,March,Spring,green
357,"1907 July 23, Woodbourne, to My dear Sisters",,1907-07-23,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Annette, 1843-1916|Cope, Caroline E. (Caroline Elizabeth), 1840-1944","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1907,7,23,July,Summer,yellow
358,"1907 October 14, Woodbourne, to Dearest Mother","Stationery says: ""Woodbourne"" Dimock P.O. Pa.",1907-10-14,"Woodbourne (Susquehanna County, Pa.)","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Cope, Anna Stewardson Brown, 1822-1916","{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1907,10,14,October,Fall,orange
359,"1908 July 7, N.E. Harbor, to J.E.C.",,1908-07-07,Northeast Harbor (Me.),"Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937","Carter, John E. (John Elliot), 1838-1922","{'lat': 44.29416667, 'long': -68.2897222222222}",44.29416667,-68.2897222222222,1908,7,7,July,Summer,yellow
360,"N.D., to Lillie and Chellie","<p>Letter responding to news of the death of Francis R. Cope, father of Elizabeth S. Cope and Rachel Cope Evans.</p>
",1909,Philadelphia (Pa.),"Blair, Anna S.","Cope, Elizabeth S. (Elizabeth Stewardson), 1848-1937|Evans, Rachel Reeve Cope, 1850-1939","{'lat': 39.95222222, 'long': -75.1636111111111}",39.95222222,-75.1636111111111,1909,0,0,0,0,0
361,"1909 July 23, Woodbourne, to My beloved Aunties both",,1909-07-23,"Woodbourne (Susquehanna County, Pa.)","Cope, Evelyn Flower Morris, 1877-1947",,"{'lat': 41.784172, 'long': -75.895933}",41.784172,-75.895933,1909,7,23,July,Summer,yellow
362,"1909 December 19, Redwood Cottage, Newport, RI, to Dear Cousin",,1909-12-19,Newport (R.I.),"Cope, Caroline E. (Caroline Elizabeth), 1840-1944",,"{'lat': 41.49, 'long': -71.3127777777778}",41.49,-71.3127777777778,1909,12,19,December,Winter,lightskyblue
363,"1910 January 16, Redwood Cottage, Newport, to My dear Lillie",,1910-01-16,Newport (R.I.),"Cope, Caroline E. (Caroline Elizabeth), 1840-1944","Garrett, Elizabeth Waln Cope, 1841-1931","{'lat': 41.49, 'long': -71.3127777777778}",41.49,-71.3127777777778,1910,1,16,January,Winter,lightskyblue
364,"1910 June 16, No 5 Vicars Close, Wells, to My very dear Cousin",,1910-06-16,Wells (England),"Cope, Caroline E. (Caroline Elizabeth), 1840-1944",,"{'lat': 51.20777778, 'long': -2.64888888888889}",51.20777778,-2.64888888888889,1910,6,16,June,Summer,yellow
365,"1910 July 28, New Ferry Hotel, Windermere, to Dear Cousin","Addressed from 123 Pall Mall, London (England)",1910-07-28,Windermere (England),"Cope, Caroline E. (Caroline Elizabeth), 1840-1944",,"{'lat': 54.38083333, 'long': -2.90694444444444}",54.38083333,-2.90694444444444,1910,7,28,July,Summer,yellow
